"","id","user_id","course_id"
"6023",6023,31,82
"6024",6024,213,62
"6025",6025,250,27
"6026",6026,478,78
"6027",6027,452,88
"6028",6028,454,95
"6029",6029,270,58
"6030",6030,62,162
"6031",6031,229,31
"6032",6032,25,58
"6033",6033,494,224
"6034",6034,494,224
"6035",6035,322,30
"6036",6036,263,47
"6037",6037,441,7
"6038",6038,31,82
"6039",6039,250,27
"6040",6040,441,91
"6041",6041,9,153
"6042",6042,452,88
"6043",6043,332,167
"6044",6044,479,8
"6045",6045,363,154
"6046",6046,363,154
"6047",6047,54,126
"6048",6048,478,78
"6049",6049,344,64
"6050",6050,494,224
"6051",6051,269,118
"6052",6052,106,37
"6053",6053,450,134
"6054",6054,97,23
"6055",6055,344,64
"6056",6056,439,78
"6057",6057,73,135
"6058",6058,350,46
"6059",6059,495,31
"6060",6060,367,106
"6061",6061,107,88
"6062",6062,452,178
"6063",6063,363,55
"6064",6064,452,178
"6065",6065,452,178
"6066",6066,452,178
"6067",6067,461,152
"6068",6068,73,135
"6069",6069,459,78
"6070",6070,12,63
"6071",6071,344,64
"6072",6072,405,210
"6073",6073,461,152
"6074",6074,496,73
"6075",6075,494,224
"6076",6076,441,91
"6077",6077,247,7
"6078",6078,470,131
"6079",6079,496,73
"6080",6080,476,81
"6081",6081,405,210
"6082",6082,322,30
"6083",6083,214,34
"6084",6084,263,47
"6085",6085,476,81
"6086",6086,476,81
"6087",6087,476,81
"6088",6088,385,104
"6089",6089,231,64
"6090",6090,417,88
"6091",6091,405,210
"6092",6092,139,24
"6093",6093,495,31
"6094",6094,319,88
"6095",6095,290,62
"6096",6096,192,176
"6097",6097,477,31
"6098",6098,496,73
"6099",6099,139,91
"6100",6100,231,64
"6101",6101,192,176
"6102",6102,496,73
"6103",6103,496,73
"6104",6104,263,73
"6105",6105,38,176
"6106",6106,496,73
"6107",6107,471,31
"6108",6108,322,30
"6109",6109,39,58
"6110",6110,410,31
"6111",6111,365,31
"6112",6112,38,176
"6113",6113,9,153
"6114",6114,290,62
"6115",6115,276,88
"6116",6116,9,153
"6117",6117,416,91
"6118",6118,277,67
"6119",6119,416,91
"6120",6120,322,30
"6121",6121,9,153
"6122",6122,388,59
"6123",6123,416,91
"6124",6124,416,91
"6125",6125,416,67
"6126",6126,420,168
"6127",6127,459,78
"6128",6128,380,52
"6129",6129,380,52
"6130",6130,380,52
"6131",6131,380,52
"6132",6132,166,58
"6133",6133,247,7
"6134",6134,434,135
"6135",6135,250,27
"6136",6136,250,27
"6137",6137,280,27
"6138",6138,250,27
"6139",6139,250,27
"6140",6140,250,27
"6141",6141,250,27
"6142",6142,250,27
"6143",6143,250,27
"6144",6144,250,27
"6145",6145,290,62
"6146",6146,434,135
"6147",6147,422,88
"6148",6148,238,162
"6149",6149,204,106
"6150",6150,475,83
"6151",6151,57,77
"6152",6152,381,88
"6153",6153,444,31
"6154",6154,251,212
"6155",6155,166,58
"6156",6156,475,168
"6157",6157,254,88
"6158",6158,381,88
"6159",6159,381,88
"6160",6160,381,88
"6161",6161,464,137
"6162",6162,381,88
"6163",6163,475,168
"6164",6164,381,88
"6165",6165,475,168
"6166",6166,475,168
"6167",6167,381,88
"6168",6168,57,77
"6169",6169,445,31
"6170",6170,377,88
"6171",6171,475,86
"6172",6172,495,31
"6173",6173,137,30
"6174",6174,485,78
"6175",6175,291,136
"6176",6176,452,88
"6177",6177,471,88
"6178",6178,489,215
"6179",6179,57,77
"6180",6180,254,88
"6181",6181,475,16
"6182",6182,489,215
"6183",6183,204,106
"6184",6184,475,16
"6185",6185,475,16
"6186",6186,475,29
"6187",6187,475,14
"6188",6188,424,81
"6189",6189,137,30
"6190",6190,434,135
"6191",6191,475,14
"6192",6192,353,78
"6193",6193,461,152
"6194",6194,475,14
"6195",6195,459,78
"6196",6196,287,31
"6197",6197,137,30
"6198",6198,489,215
"6199",6199,434,135
"6200",6200,106,5
"6201",6201,420,168
"6202",6202,263,174
"6203",6203,57,77
"6204",6204,403,178
"6205",6205,439,78
"6206",6206,371,18
"6207",6207,444,31
"6208",6208,438,78
"6209",6209,439,94
"6210",6210,498,88
"6211",6211,488,88
"6212",6212,204,106
"6213",6213,416,67
"6214",6214,439,173
"6215",6215,367,65
"6216",6216,488,88
"6217",6217,434,135
"6218",6218,24,58
"6219",6219,17,218
"6220",6220,351,30
"6221",6221,379,215
"6222",6222,135,151
"6223",6223,449,178
"6224",6224,204,106
"6225",6225,371,91
"6226",6226,497,31
"6227",6227,430,186
"6228",6228,43,27
"6229",6229,135,151
"6230",6230,231,64
"6231",6231,79,88
"6232",6232,367,215
"6233",6233,362,8
"6234",6234,498,88
"6235",6235,209,27
"6236",6236,6,46
"6237",6237,383,88
"6238",6238,308,115
"6239",6239,383,88
"6240",6240,383,88
"6241",6241,383,88
"6242",6242,383,88
"6243",6243,383,88
"6244",6244,383,88
"6245",6245,383,88
"6246",6246,273,95
"6247",6247,383,88
"6248",6248,383,88
"6249",6249,383,88
"6250",6250,383,78
"6251",6251,383,78
"6252",6252,383,78
"6253",6253,383,78
"6254",6254,383,78
"6255",6255,383,78
"6256",6256,383,78
"6257",6257,462,31
"6258",6258,383,106
"6259",6259,383,106
"6260",6260,383,106
"6261",6261,383,106
"6262",6262,383,106
"6263",6263,383,106
"6264",6264,383,106
"6265",6265,308,115
"6266",6266,79,88
"6267",6267,383,106
"6268",6268,383,106
"6269",6269,383,106
"6270",6270,122,197
"6271",6271,383,106
"6272",6272,383,106
"6273",6273,383,106
"6274",6274,383,106
"6275",6275,137,30
"6276",6276,362,82
"6277",6277,445,31
"6278",6278,420,168
"6279",6279,137,30
"6280",6280,405,81
"6281",6281,308,115
"6282",6282,200,30
"6283",6283,412,31
"6284",6284,333,108
"6285",6285,45,121
"6286",6286,106,5
"6287",6287,204,106
"6288",6288,333,108
"6289",6289,449,81
"6290",6290,192,176
"6291",6291,122,197
"6292",6292,137,47
"6293",6293,202,179
"6294",6294,322,30
"6295",6295,333,108
"6296",6296,268,106
"6297",6297,135,151
"6298",6298,498,88
"6299",6299,45,121
"6300",6300,17,218
"6301",6301,434,67
"6302",6302,45,121
"6303",6303,268,106
"6304",6304,33,90
"6305",6305,429,94
"6306",6306,308,115
"6307",6307,51,113
"6308",6308,45,121
"6309",6309,330,88
"6310",6310,345,31
"6311",6311,145,150
"6312",6312,51,113
"6313",6313,429,31
"6314",6314,388,59
"6315",6315,322,30
"6316",6316,434,67
"6317",6317,106,5
"6318",6318,500,88
"6319",6319,413,133
"6320",6320,408,16
"6321",6321,497,31
"6322",6322,126,88
"6323",6323,96,78
"6324",6324,413,133
"6325",6325,479,8
"6326",6326,51,113
"6327",6327,45,121
"6328",6328,413,133
"6329",6329,45,121
"6330",6330,347,63
"6331",6331,412,31
"6332",6332,45,121
"6333",6333,308,115
"6334",6334,204,106
"6335",6335,439,78
"6336",6336,347,63
"6337",6337,487,178
"6338",6338,135,151
"6339",6339,45,212
"6340",6340,347,63
"6341",6341,145,150
"6342",6342,440,78
"6343",6343,52,5
"6344",6344,51,113
"6345",6345,32,212
"6346",6346,426,54
"6347",6347,471,31
"6348",6348,452,88
"6349",6349,122,197
"6350",6350,469,61
"6351",6351,347,63
"6352",6352,362,82
"6353",6353,413,133
"6354",6354,51,113
"6355",6355,489,215
"6356",6356,469,61
"6357",6357,500,88
"6358",6358,51,113
"6359",6359,145,150
"6360",6360,347,63
"6361",6361,110,99
"6362",6362,110,99
"6363",6363,110,99
"6364",6364,110,99
"6365",6365,110,99
"6366",6366,110,97
"6367",6367,110,97
"6368",6368,110,97
"6369",6369,110,97
"6370",6370,110,97
"6371",6371,110,102
"6372",6372,110,102
"6373",6373,110,102
"6374",6374,110,102
"6375",6375,413,133
"6376",6376,110,102
"6377",6377,110,100
"6378",6378,110,100
"6379",6379,110,100
"6380",6380,110,100
"6381",6381,110,100
"6382",6382,110,100
"6383",6383,110,100
"6384",6384,110,100
"6385",6385,45,212
"6386",6386,110,94
"6387",6387,110,94
"6388",6388,110,94
"6389",6389,110,94
"6390",6390,110,96
"6391",6391,110,96
"6392",6392,110,96
"6393",6393,110,96
"6394",6394,110,96
"6395",6395,110,96
"6396",6396,110,96
"6397",6397,110,96
"6398",6398,110,96
"6399",6399,110,96
"6400",6400,110,96
"6401",6401,413,133
"6402",6402,110,96
"6403",6403,110,96
"6404",6404,110,101
"6405",6405,145,150
"6406",6406,110,101
"6407",6407,110,101
"6408",6408,110,101
"6409",6409,110,101
"6410",6410,110,101
"6411",6411,110,95
"6412",6412,110,95
"6413",6413,110,95
"6414",6414,110,95
"6415",6415,347,37
"6416",6416,110,95
"6417",6417,110,95
"6418",6418,268,106
"6419",6419,110,95
"6420",6420,110,126
"6421",6421,110,126
"6422",6422,110,126
"6423",6423,135,151
"6424",6424,51,113
"6425",6425,412,31
"6426",6426,110,126
"6427",6427,110,126
"6428",6428,325,88
"6429",6429,102,76
"6430",6430,347,37
"6431",6431,453,31
"6432",6432,145,150
"6433",6433,347,37
"6434",6434,145,150
"6435",6435,347,37
"6436",6436,51,113
"6437",6437,45,212
"6438",6438,44,88
"6439",6439,110,88
"6440",6440,110,88
"6441",6441,110,88
"6442",6442,110,88
"6443",6443,110,88
"6444",6444,110,88
"6445",6445,110,88
"6446",6446,110,88
"6447",6447,110,88
"6448",6448,110,88
"6449",6449,110,88
"6450",6450,110,88
"6451",6451,498,88
"6452",6452,110,106
"6453",6453,449,81
"6454",6454,51,113
"6455",6455,110,106
"6456",6456,110,106
"6457",6457,110,106
"6458",6458,110,106
"6459",6459,362,82
"6460",6460,110,106
"6461",6461,110,106
"6462",6462,110,106
"6463",6463,110,106
"6464",6464,110,106
"6465",6465,110,106
"6466",6466,110,106
"6467",6467,110,106
"6468",6468,110,106
"6469",6469,347,37
"6470",6470,45,212
"6471",6471,51,113
"6472",6472,440,78
"6473",6473,102,76
"6474",6474,449,81
"6475",6475,347,37
"6476",6476,110,31
"6477",6477,110,31
"6478",6478,110,58
"6479",6479,405,210
"6480",6480,347,37
"6481",6481,489,167
"6482",6482,489,165
"6483",6483,489,116
"6484",6484,489,116
"6485",6485,489,116
"6486",6486,469,61
"6487",6487,110,184
"6488",6488,489,116
"6489",6489,45,212
"6490",6490,427,78
"6491",6491,489,116
"6492",6492,489,116
"6493",6493,489,116
"6494",6494,465,78
"6495",6495,489,116
"6496",6496,489,116
"6497",6497,32,222
"6498",6498,489,116
"6499",6499,110,184
"6500",6500,110,184
"6501",6501,110,184
"6502",6502,110,184
"6503",6503,416,67
"6504",6504,110,184
"6505",6505,110,184
"6506",6506,110,184
"6507",6507,318,218
"6508",6508,489,116
"6509",6509,452,88
"6510",6510,318,218
"6511",6511,492,31
"6512",6512,489,116
"6513",6513,489,116
"6514",6514,192,221
"6515",6515,192,221
"6516",6516,192,221
"6517",6517,489,116
"6518",6518,489,116
"6519",6519,308,78
"6520",6520,489,117
"6521",6521,465,78
"6522",6522,489,117
"6523",6523,350,46
"6524",6524,489,117
"6525",6525,461,152
"6526",6526,489,117
"6527",6527,380,52
"6528",6528,318,218
"6529",6529,489,117
"6530",6530,295,34
"6531",6531,489,117
"6532",6532,430,50
"6533",6533,318,218
"6534",6534,380,52
"6535",6535,251,59
"6536",6536,380,52
"6537",6537,430,50
"6538",6538,489,117
"6539",6539,68,37
"6540",6540,492,31
"6541",6541,471,31
"6542",6542,377,215
"6543",6543,156,31
"6544",6544,380,115
"6545",6545,204,106
"6546",6546,251,59
"6547",6547,108,18
"6548",6548,68,37
"6549",6549,430,186
"6550",6550,380,115
"6551",6551,436,63
"6552",6552,290,24
"6553",6553,390,134
"6554",6554,362,82
"6555",6555,102,76
"6556",6556,251,59
"6557",6557,487,12
"6558",6558,377,215
"6559",6559,350,46
"6560",6560,204,154
"6561",6561,102,76
"6562",6562,487,12
"6563",6563,102,58
"6564",6564,487,12
"6565",6565,380,115
"6566",6566,204,154
"6567",6567,380,115
"6568",6568,102,58
"6569",6569,380,115
"6570",6570,461,34
"6571",6571,204,154
"6572",6572,108,18
"6573",6573,452,78
"6574",6574,290,24
"6575",6575,308,78
"6576",6576,25,58
"6577",6577,436,63
"6578",6578,33,90
"6579",6579,396,131
"6580",6580,231,64
"6581",6581,25,88
"6582",6582,489,165
"6583",6583,108,18
"6584",6584,477,31
"6585",6585,489,165
"6586",6586,33,90
"6587",6587,489,165
"6588",6588,318,218
"6589",6589,483,78
"6590",6590,489,170
"6591",6591,489,170
"6592",6592,38,176
"6593",6593,489,170
"6594",6594,318,218
"6595",6595,350,46
"6596",6596,318,218
"6597",6597,448,81
"6598",6598,495,31
"6599",6599,263,73
"6600",6600,471,88
"6601",6601,463,137
"6602",6602,471,50
"6603",6603,436,63
"6604",6604,231,208
"6605",6605,448,81
"6606",6606,471,50
"6607",6607,465,78
"6608",6608,380,115
"6609",6609,102,76
"6610",6610,102,76
"6611",6611,102,76
"6612",6612,102,76
"6613",6613,102,76
"6614",6614,39,58
"6615",6615,483,78
"6616",6616,380,63
"6617",6617,461,34
"6618",6618,465,78
"6619",6619,463,137
"6620",6620,435,224
"6621",6621,120,4
"6622",6622,202,218
"6623",6623,120,179
"6624",6624,202,218
"6625",6625,120,179
"6626",6626,120,179
"6627",6627,120,179
"6628",6628,120,179
"6629",6629,51,123
"6630",6630,51,123
"6631",6631,51,123
"6632",6632,51,123
"6633",6633,51,123
"6634",6634,51,123
"6635",6635,51,123
"6636",6636,51,123
"6637",6637,25,58
"6638",6638,408,88
"6639",6639,483,78
"6640",6640,483,78
"6641",6641,483,78
"6642",6642,483,78
"6643",6643,483,78
"6644",6644,323,134
"6645",6645,25,88
"6646",6646,24,58
"6647",6647,487,12
"6648",6648,408,88
"6649",6649,377,88
"6650",6650,323,134
"6651",6651,475,224
"6652",6652,43,27
"6653",6653,471,50
"6654",6654,408,88
"6655",6655,408,154
"6656",6656,471,50
"6657",6657,436,63
"6658",6658,120,4
"6659",6659,43,27
"6660",6660,475,63
"6661",6661,475,63
"6662",6662,471,50
"6663",6663,436,63
"6664",6664,408,154
"6665",6665,475,63
"6666",6666,43,27
"6667",6667,475,63
"6668",6668,408,154
"6669",6669,300,88
"6670",6670,323,134
"6671",6671,372,78
"6672",6672,475,63
"6673",6673,405,81
"6674",6674,405,162
"6675",6675,436,63
"6676",6676,405,162
"6677",6677,400,192
"6678",6678,363,88
"6679",6679,372,78
"6680",6680,204,106
"6681",6681,487,216
"6682",6682,481,88
"6683",6683,323,134
"6684",6684,498,88
"6685",6685,498,88
"6686",6686,400,192
"6687",6687,408,154
"6688",6688,209,27
"6689",6689,28,67
"6690",6690,439,60
"6691",6691,427,78
"6692",6692,498,88
"6693",6693,498,88
"6694",6694,169,202
"6695",6695,223,66
"6696",6696,372,106
"6697",6697,363,88
"6698",6698,363,88
"6699",6699,30,170
"6700",6700,439,60
"6701",6701,231,208
"6702",6702,30,170
"6703",6703,383,67
"6704",6704,400,192
"6705",6705,439,60
"6706",6706,476,201
"6707",6707,231,208
"6708",6708,472,88
"6709",6709,238,162
"6710",6710,380,113
"6711",6711,380,113
"6712",6712,28,67
"6713",6713,408,198
"6714",6714,30,170
"6715",6715,405,162
"6716",6716,427,78
"6717",6717,488,88
"6718",6718,263,73
"6719",6719,263,73
"6720",6720,12,63
"6721",6721,484,216
"6722",6722,350,57
"6723",6723,461,152
"6724",6724,402,96
"6725",6725,405,162
"6726",6726,391,65
"6727",6727,472,88
"6728",6728,402,96
"6729",6729,402,96
"6730",6730,472,88
"6731",6731,230,16
"6732",6732,461,152
"6733",6733,367,106
"6734",6734,242,34
"6735",6735,402,96
"6736",6736,472,88
"6737",6737,242,62
"6738",6738,472,88
"6739",6739,472,106
"6740",6740,472,106
"6741",6741,439,60
"6742",6742,472,106
"6743",6743,472,106
"6744",6744,263,73
"6745",6745,391,65
"6746",6746,472,106
"6747",6747,472,154
"6748",6748,420,168
"6749",6749,344,64
"6750",6750,255,78
"6751",6751,405,162
"6752",6752,472,154
"6753",6753,472,154
"6754",6754,362,82
"6755",6755,380,176
"6756",6756,312,153
"6757",6757,472,154
"6758",6758,400,192
"6759",6759,472,154
"6760",6760,363,88
"6761",6761,472,154
"6762",6762,402,96
"6763",6763,472,154
"6764",6764,344,64
"6765",6765,242,62
"6766",6766,334,152
"6767",6767,334,152
"6768",6768,344,64
"6769",6769,350,57
"6770",6770,452,78
"6771",6771,344,64
"6772",6772,362,108
"6773",6773,436,63
"6774",6774,344,208
"6775",6775,402,96
"6776",6776,460,145
"6777",6777,472,60
"6778",6778,312,153
"6779",6779,427,78
"6780",6780,45,64
"6781",6781,312,153
"6782",6782,392,135
"6783",6783,350,57
"6784",6784,392,50
"6785",6785,472,60
"6786",6786,452,106
"6787",6787,472,60
"6788",6788,237,204
"6789",6789,391,65
"6790",6790,135,91
"6791",6791,245,91
"6792",6792,391,65
"6793",6793,204,106
"6794",6794,45,64
"6795",6795,140,88
"6796",6796,473,78
"6797",6797,362,108
"6798",6798,263,73
"6799",6799,135,91
"6800",6800,45,64
"6801",6801,45,64
"6802",6802,484,216
"6803",6803,391,65
"6804",6804,488,88
"6805",6805,122,197
"6806",6806,45,64
"6807",6807,392,50
"6808",6808,380,88
"6809",6809,289,88
"6810",6810,323,88
"6811",6811,263,73
"6812",6812,192,222
"6813",6813,367,106
"6814",6814,261,67
"6815",6815,369,60
"6816",6816,28,67
"6817",6817,122,197
"6818",6818,369,60
"6819",6819,471,31
"6820",6820,471,31
"6821",6821,123,62
"6822",6822,122,197
"6823",6823,370,166
"6824",6824,350,57
"6825",6825,251,170
"6826",6826,478,78
"6827",6827,251,170
"6828",6828,176,168
"6829",6829,122,197
"6830",6830,68,37
"6831",6831,251,170
"6832",6832,370,166
"6833",6833,263,73
"6834",6834,350,57
"6835",6835,251,170
"6836",6836,473,78
"6837",6837,417,88
"6838",6838,334,152
"6839",6839,473,78
"6840",6840,452,78
"6841",6841,204,106
"6842",6842,427,78
"6843",6843,433,78
"6844",6844,350,57
"6845",6845,478,78
"6846",6846,255,78
"6847",6847,309,8
"6848",6848,73,60
"6849",6849,478,78
"6850",6850,452,78
"6851",6851,73,60
"6852",6852,290,24
"6853",6853,477,31
"6854",6854,73,60
"6855",6855,73,60
"6856",6856,73,60
"6857",6857,477,31
"6858",6858,322,47
"6859",6859,370,166
"6860",6860,484,65
"6861",6861,439,60
"6862",6862,263,73
"6863",6863,477,31
"6864",6864,370,166
"6865",6865,461,152
"6866",6866,478,208
"6867",6867,336,153
"6868",6868,433,88
"6869",6869,290,24
"6870",6870,370,173
"6871",6871,192,222
"6872",6872,312,153
"6873",6873,8,162
"6874",6874,465,78
"6875",6875,312,153
"6876",6876,312,62
"6877",6877,312,62
"6878",6878,312,98
"6879",6879,61,65
"6880",6880,61,65
"6881",6881,277,67
"6882",6882,477,58
"6883",6883,477,58
"6884",6884,477,58
"6885",6885,61,65
"6886",6886,61,65
"6887",6887,477,58
"6888",6888,477,58
"6889",6889,277,67
"6890",6890,447,31
"6891",6891,352,181
"6892",6892,352,181
"6893",6893,352,181
"6894",6894,352,181
"6895",6895,352,181
"6896",6896,447,31
"6897",6897,352,181
"6898",6898,447,31
"6899",6899,352,181
"6900",6900,135,91
"6901",6901,447,31
"6902",6902,447,31
"6903",6903,475,31
"6904",6904,367,106
"6905",6905,447,31
"6906",6906,471,50
"6907",6907,344,208
"6908",6908,471,50
"6909",6909,447,31
"6910",6910,471,50
"6911",6911,405,162
"6912",6912,471,50
"6913",6913,447,58
"6914",6914,405,162
"6915",6915,471,50
"6916",6916,447,58
"6917",6917,447,58
"6918",6918,328,75
"6919",6919,377,215
"6920",6920,467,31
"6921",6921,362,108
"6922",6922,405,162
"6923",6923,475,31
"6924",6924,417,88
"6925",6925,447,58
"6926",6926,219,12
"6927",6927,362,108
"6928",6928,439,64
"6929",6929,467,31
"6930",6930,402,99
"6931",6931,447,58
"6932",6932,447,58
"6933",6933,471,130
"6934",6934,377,215
"6935",6935,192,222
"6936",6936,447,59
"6937",6937,447,59
"6938",6938,367,106
"6939",6939,402,99
"6940",6940,475,31
"6941",6941,447,59
"6942",6942,9,153
"6943",6943,408,154
"6944",6944,255,106
"6945",6945,447,59
"6946",6946,254,88
"6947",6947,447,59
"6948",6948,8,162
"6949",6949,192,222
"6950",6950,192,222
"6951",6951,447,59
"6952",6952,192,222
"6953",6953,408,154
"6954",6954,25,58
"6955",6955,402,99
"6956",6956,350,5
"6957",6957,467,31
"6958",6958,447,46
"6959",6959,484,133
"6960",6960,408,154
"6961",6961,45,64
"6962",6962,135,91
"6963",6963,447,46
"6964",6964,477,58
"6965",6965,254,88
"6966",6966,500,88
"6967",6967,246,67
"6968",6968,405,162
"6969",6969,404,88
"6970",6970,45,64
"6971",6971,45,64
"6972",6972,404,88
"6973",6973,404,91
"6974",6974,285,88
"6975",6975,447,46
"6976",6976,45,212
"6977",6977,447,46
"6978",6978,45,212
"6979",6979,45,212
"6980",6980,447,46
"6981",6981,408,154
"6982",6982,447,46
"6983",6983,88,174
"6984",6984,447,46
"6985",6985,310,2
"6986",6986,447,57
"6987",6987,402,99
"6988",6988,450,134
"6989",6989,28,67
"6990",6990,447,57
"6991",6991,447,57
"6992",6992,88,174
"6993",6993,404,91
"6994",6994,447,57
"6995",6995,24,58
"6996",6996,460,166
"6997",6997,447,57
"6998",6998,447,57
"6999",6999,88,198
"7000",7000,88,198
"7001",7001,87,134
"7002",7002,447,5
"7003",7003,362,108
"7004",7004,28,52
"7005",7005,88,198
"7006",7006,88,198
"7007",7007,88,198
"7008",7008,88,198
"7009",7009,405,162
"7010",7010,405,162
"7011",7011,467,31
"7012",7012,402,99
"7013",7013,404,91
"7014",7014,124,167
"7015",7015,87,134
"7016",7016,246,67
"7017",7017,447,5
"7018",7018,124,167
"7019",7019,447,5
"7020",7020,447,5
"7021",7021,447,5
"7022",7022,447,5
"7023",7023,229,31
"7024",7024,352,134
"7025",7025,291,136
"7026",7026,352,134
"7027",7027,447,5
"7028",7028,352,134
"7029",7029,88,174
"7030",7030,447,6
"7031",7031,352,134
"7032",7032,352,134
"7033",7033,362,108
"7034",7034,460,166
"7035",7035,447,6
"7036",7036,447,6
"7037",7037,447,6
"7038",7038,301,78
"7039",7039,310,2
"7040",7040,495,31
"7041",7041,377,130
"7042",7042,405,162
"7043",7043,439,64
"7044",7044,460,166
"7045",7045,447,6
"7046",7046,447,6
"7047",7047,447,6
"7048",7048,362,108
"7049",7049,135,118
"7050",7050,237,204
"7051",7051,447,6
"7052",7052,135,68
"7053",7053,135,68
"7054",7054,229,31
"7055",7055,460,166
"7056",7056,447,6
"7057",7057,282,88
"7058",7058,460,166
"7059",7059,370,173
"7060",7060,35,153
"7061",7061,369,196
"7062",7062,441,91
"7063",7063,447,85
"7064",7064,391,31
"7065",7065,352,134
"7066",7066,352,134
"7067",7067,352,134
"7068",7068,282,88
"7069",7069,352,134
"7070",7070,402,97
"7071",7071,461,152
"7072",7072,275,58
"7073",7073,282,88
"7074",7074,352,134
"7075",7075,301,88
"7076",7076,352,106
"7077",7077,465,78
"7078",7078,402,97
"7079",7079,462,88
"7080",7080,288,34
"7081",7081,369,196
"7082",7082,204,154
"7083",7083,330,196
"7084",7084,388,59
"7085",7085,35,153
"7086",7086,135,68
"7087",7087,408,198
"7088",7088,64,94
"7089",7089,369,196
"7090",7090,402,97
"7091",7091,7,218
"7092",7092,7,218
"7093",7093,465,78
"7094",7094,308,115
"7095",7095,352,106
"7096",7096,352,80
"7097",7097,352,80
"7098",7098,352,80
"7099",7099,352,80
"7100",7100,352,80
"7101",7101,61,65
"7102",7102,352,80
"7103",7103,402,97
"7104",7104,370,173
"7105",7105,35,153
"7106",7106,282,88
"7107",7107,408,198
"7108",7108,402,97
"7109",7109,364,18
"7110",7110,364,118
"7111",7111,61,65
"7112",7112,59,34
"7113",7113,483,60
"7114",7114,494,224
"7115",7115,494,179
"7116",7116,388,59
"7117",7117,229,31
"7118",7118,492,31
"7119",7119,479,8
"7120",7120,301,88
"7121",7121,417,88
"7122",7122,391,31
"7123",7123,494,179
"7124",7124,433,78
"7125",7125,215,198
"7126",7126,61,65
"7127",7127,494,179
"7128",7128,68,37
"7129",7129,276,88
"7130",7130,351,30
"7131",7131,494,179
"7132",7132,472,75
"7133",7133,408,198
"7134",7134,231,208
"7135",7135,276,88
"7136",7136,301,88
"7137",7137,465,134
"7138",7138,472,75
"7139",7139,494,179
"7140",7140,472,75
"7141",7141,68,37
"7142",7142,478,208
"7143",7143,308,78
"7144",7144,31,82
"7145",7145,364,104
"7146",7146,430,50
"7147",7147,472,75
"7148",7148,275,58
"7149",7149,276,88
"7150",7150,494,179
"7151",7151,215,198
"7152",7152,364,104
"7153",7153,351,30
"7154",7154,31,82
"7155",7155,391,31
"7156",7156,494,179
"7157",7157,250,18
"7158",7158,250,18
"7159",7159,250,18
"7160",7160,250,18
"7161",7161,250,18
"7162",7162,250,18
"7163",7163,276,88
"7164",7164,452,78
"7165",7165,308,78
"7166",7166,380,115
"7167",7167,276,88
"7168",7168,384,31
"7169",7169,494,179
"7170",7170,441,91
"7171",7171,215,222
"7172",7172,276,88
"7173",7173,439,64
"7174",7174,350,5
"7175",7175,441,91
"7176",7176,277,115
"7177",7177,215,222
"7178",7178,308,78
"7179",7179,319,88
"7180",7180,494,81
"7181",7181,494,81
"7182",7182,237,204
"7183",7183,439,64
"7184",7184,231,208
"7185",7185,215,222
"7186",7186,370,173
"7187",7187,380,115
"7188",7188,477,59
"7189",7189,436,2
"7190",7190,436,73
"7191",7191,12,63
"7192",7192,477,59
"7193",7193,477,59
"7194",7194,380,115
"7195",7195,370,173
"7196",7196,237,204
"7197",7197,319,88
"7198",7198,350,85
"7199",7199,322,47
"7200",7200,322,47
"7201",7201,276,78
"7202",7202,23,58
"7203",7203,290,24
"7204",7204,290,24
"7205",7205,276,78
"7206",7206,241,91
"7207",7207,312,31
"7208",7208,312,31
"7209",7209,241,65
"7210",7210,312,31
"7211",7211,420,168
"7212",7212,420,79
"7213",7213,420,108
"7214",7214,7,7
"7215",7215,17,72
"7216",7216,17,72
"7217",7217,61,65
"7218",7218,475,63
"7219",7219,138,118
"7220",7220,137,47
"7221",7221,265,88
"7222",7222,475,63
"7223",7223,328,61
"7224",7224,475,63
"7225",7225,461,152
"7226",7226,439,64
"7227",7227,374,134
"7228",7228,29,58
"7229",7229,434,67
"7230",7230,291,136
"7231",7231,444,31
"7232",7232,153,31
"7233",7233,137,47
"7234",7234,29,58
"7235",7235,238,162
"7236",7236,129,27
"7237",7237,308,78
"7238",7238,374,134
"7239",7239,16,104
"7240",7240,135,68
"7241",7241,412,58
"7242",7242,195,78
"7243",7243,374,134
"7244",7244,153,31
"7245",7245,467,58
"7246",7246,439,64
"7247",7247,412,58
"7248",7248,361,31
"7249",7249,467,58
"7250",7250,308,78
"7251",7251,374,134
"7252",7252,302,177
"7253",7253,263,73
"7254",7254,106,5
"7255",7255,120,162
"7256",7256,120,162
"7257",7257,434,67
"7258",7258,434,67
"7259",7259,374,134
"7260",7260,17,88
"7261",7261,460,216
"7262",7262,366,67
"7263",7263,350,178
"7264",7264,185,7
"7265",7265,404,91
"7266",7266,404,91
"7267",7267,277,115
"7268",7268,44,88
"7269",7269,192,28
"7270",7270,279,134
"7271",7271,404,67
"7272",7272,65,106
"7273",7273,430,75
"7274",7274,492,31
"7275",7275,192,28
"7276",7276,195,78
"7277",7277,407,134
"7278",7278,374,134
"7279",7279,119,8
"7280",7280,352,88
"7281",7281,447,85
"7282",7282,119,8
"7283",7283,119,8
"7284",7284,407,88
"7285",7285,447,85
"7286",7286,369,196
"7287",7287,447,85
"7288",7288,477,152
"7289",7289,477,152
"7290",7290,404,67
"7291",7291,445,31
"7292",7292,17,88
"7293",7293,137,47
